client_id,nps_score,response_time_hrs,escalations,satisfied
186,41,323.68,12.07,0
187,62,233.96,221.98,0
188,33,207.77,39.04,0
189,45,265.3,167.78,0
190,66,248.74,377.41,1
191,77,80.48,307.53,0
192,63,64.23,386.36,0
193,77,305.46,327.01,1
194,33,171.36,145.08,0
195,24,17.87,286.16,0
196,87,184.57,356.71,1
197,89,27.97,363.47,0
198,74,165.18,110.39,0
199,68,498.26,357.71,1
200,69,162.24,90.31,0
201,80,21.63,346.71,0
202,47,213.37,71.18,0
203,54,118.74,473.83,1
204,55,31.09,445.39,0
205,49,214.5,490.16,1
206,76,287.07,245.33,1
207,81,395.79,29.92,0
208,66,236.55,169.31,0
209,32,475.23,399.06,1
210,35,222.44,229.26,0
211,31,364.27,96.48,0
212,46,404.85,479.31,1
213,81,333.69,34.5,0
214,68,281.48,311.64,1
215,27,40.49,258.12,0
216,76,314.14,457.69,1
217,51,108.4,360.21,0
218,50,323.15,89.11,0
219,52,294.81,414.31,1
220,28,296.34,302.71,1
221,30,496.69,442.41,1
222,33,435.44,440.42,1
223,43,167.76,15.19,0
224,32,128.36,43.95,0
225,53,260.65,462.25,1
226,62,11.11,133.6,0
227,22,349.6,60.28,0
228,76,233.67,277.02,0
229,35,467.06,280.7,1
230,40,390.78,115.98,0
231,41,349.19,212.67,1
232,48,357.96,452.62,1
233,27,68.1,493.81,0
234,61,356.05,375.39,1
235,59,231.52,355.17,1
236,35,299.84,318.31,1
237,60,426.85,366.72,1
238,55,135.08,42.24,0
239,44,326.21,299.03,1
240,56,269.36,473.5,1
241,23,15.26,164.47,0
242,58,125.94,140.31,0
243,82,99.98,304.2,0
244,48,240.71,453.42,1
245,50,453.13,41.37,0
246,29,17.3,360.44,0
247,94,40.71,428.0,0
248,24,414.66,307.08,1
249,44,470.31,227.39,1
250,64,203.93,177.88,0
251,30,55.23,57.95,0
252,40,136.66,220.17,0
253,28,359.15,279.82,1
254,26,296.64,494.82,1
255,27,186.47,459.42,1
256,87,77.32,155.91,0
257,74,206.69,388.96,1
258,56,250.67,268.33,0
259,93,424.73,234.91,1
260,48,472.2,422.23,1
261,39,311.08,493.83,1
262,82,453.99,99.03,1
263,70,88.84,359.17,0
264,58,195.26,314.34,0
265,79,432.95,411.72,1
266,51,75.83,64.76,0
267,20,69.17,462.21,0
268,90,113.04,170.55,0
269,21,177.58,470.28,1
270,87,316.42,149.13,0
271,28,49.55,66.98,0
272,86,375.32,215.49,1
273,34,77.5,396.79,0
274,70,298.2,497.27,1
275,83,29.15,165.06,0
276,80,325.9,485.57,1
277,94,178.43,296.94,0
278,62,412.29,458.21,1
279,57,358.61,392.33,1
280,37,243.39,374.22,1
281,25,335.18,218.55,0
282,44,494.45,360.44,1
283,28,485.38,107.49,1
284,69,307.24,280.9,1
285,81,70.69,205.66,0
286,45,17.46,302.7,0
287,84,83.08,362.42,0
288,71,158.74,241.74,0
289,58,270.98,284.95,1
290,25,170.29,388.44,0
291,73,54.99,78.38,0
292,34,468.2,183.16,1
293,50,239.99,213.22,0
294,59,313.72,405.64,1
295,82,320.16,96.01,0
296,42,405.87,454.34,1
297,80,257.57,470.52,1
298,57,202.42,256.58,0
299,49,339.69,338.21,1
300,22,435.01,144.0,1
301,84,348.1,14.94,0
302,66,333.08,90.22,0
303,47,29.38,188.23,0
304,45,477.5,210.6,1
305,44,380.49,35.76,0
306,92,190.67,452.33,1
307,30,67.02,478.06,0
308,50,354.8,23.35,0
309,26,265.93,326.36,1
310,50,246.71,96.62,0
311,94,34.93,108.66,0
312,71,359.48,84.28,0
313,38,14.1,340.62,0
314,60,469.95,348.77,1
315,25,253.93,445.14,1
316,26,279.32,104.43,0
317,50,173.83,258.09,0
318,70,26.33,141.16,0
319,54,157.41,170.49,0
320,41,108.3,191.85,0
321,38,298.7,358.4,1
322,79,79.84,423.98,0
323,54,55.63,464.07,0
324,62,327.02,152.91,0
325,68,85.16,177.49,0
326,45,382.12,23.76,0
327,79,359.86,62.89,0
328,29,232.15,98.7,0
329,78,426.78,25.8,0
330,48,436.07,433.6,1
331,62,273.33,20.93,0
332,79,475.31,258.76,1
333,38,373.21,448.75,1
334,20,271.49,114.66,0
335,21,338.0,116.52,0
336,42,225.01,421.65,1
337,40,180.17,13.32,0
338,77,371.63,325.82,1
339,53,343.25,230.39,1
340,40,39.06,329.26,0
341,72,440.96,333.26,1
342,27,207.43,73.64,0
343,44,398.79,192.68,1
344,58,338.37,242.44,1
345,87,87.61,281.3,0
346,72,313.57,350.25,1
347,91,274.53,236.16,1
348,81,385.6,218.58,1
349,25,141.56,434.93,1
350,27,251.57,198.6,0
351,68,155.77,133.36,0
352,84,314.01,429.92,1
353,78,342.74,371.22,1
354,92,126.95,47.73,0
355,80,428.37,46.11,0
356,86,463.08,135.58,1
357,53,423.03,28.03,0
358,29,468.22,283.7,1
359,88,436.96,292.96,1
360,73,166.67,193.6,0
361,23,126.69,403.03,0
362,63,315.73,442.5,1
363,21,493.73,209.14,1
364,77,241.4,361.49,1
365,54,16.37,375.62,0
366,37,190.62,302.2,0
367,66,13.09,93.56,0
368,80,66.33,284.17,0
369,93,451.6,352.81,1
370,60,234.8,179.43,0
371,80,117.74,226.73,0
372,52,418.44,273.76,1
373,62,492.79,89.23,1
374,88,230.97,402.55,1
375,55,114.75,77.37,0
376,27,281.05,309.55,1
377,56,196.98,281.59,0
378,77,177.97,349.73,1
379,22,193.92,348.93,0
380,63,163.6,319.25,0
381,57,229.82,446.01,1
382,86,228.6,389.35,1
383,74,337.78,164.59,0
384,40,130.89,107.48,0
385,80,155.81,15.48,0
386,80,42.6,465.7,0
387,65,367.12,145.89,0
388,57,262.35,340.13,1
389,22,233.24,225.05,0
390,31,333.32,12.78,0
391,22,20.06,468.86,0
392,32,103.3,94.53,0
393,65,327.12,478.59,1
394,23,181.33,493.0,1
395,26,91.73,378.5,0
396,67,495.73,263.87,1
397,67,378.67,134.79,0
398,57,39.57,394.0,0
399,79,205.43,97.28,0
400,49,348.03,263.63,1
401,46,483.33,251.21,1
402,30,431.04,200.71,1
403,46,10.47,477.05,0
404,51,353.82,141.91,0
405,34,64.96,214.15,0
406,42,12.41,460.41,0
407,24,281.48,468.31,1
408,28,292.85,119.41,0
409,21,330.46,32.26,0
410,34,418.48,323.23,1
411,60,145.3,287.52,0
412,90,482.0,452.51,1
413,76,232.13,355.82,1
414,70,307.8,100.84,0
415,85,274.85,184.15,0
416,83,15.01,153.72,0
417,27,157.52,123.61,0
418,79,440.0,351.97,1
419,24,450.35,197.33,1
420,60,186.42,463.47,1
421,62,241.22,234.77,0
422,47,261.41,463.52,1
423,26,111.27,260.73,0
424,75,309.89,412.17,1
425,57,117.4,64.86,0
426,22,366.64,380.21,1
427,33,395.45,30.86,0
428,44,32.74,360.9,0
429,82,268.4,234.73,0
430,58,236.12,189.91,0
431,80,436.89,167.84,1
432,93,299.51,64.11,0
433,28,133.42,472.06,1
434,20,425.05,392.21,1
435,59,456.37,288.72,1
436,24,59.65,243.52,0
437,41,417.74,466.05,1
438,43,270.49,177.85,0
439,71,264.33,373.02,1
440,92,62.25,391.97,0
441,42,195.12,374.06,1
442,26,131.41,301.74,0
443,35,110.49,126.54,0
444,58,347.52,283.37,1
445,44,188.63,455.56,1
446,76,498.68,227.73,1
447,44,129.25,125.05,0
448,74,192.17,205.28,0
449,83,231.47,229.84,0
450,71,492.1,73.91,1
451,75,248.83,421.57,1
452,71,187.15,324.79,0
453,92,92.39,22.4,0
454,59,25.99,94.51,0
455,52,42.85,176.42,0
456,34,179.79,368.83,0
457,35,63.26,52.75,0
458,73,43.27,382.58,0
459,67,265.93,174.27,0
460,59,275.7,30.24,0
461,68,168.95,428.42,1
462,71,91.41,105.44,0
463,89,159.86,172.4,0
464,21,300.19,209.68,0
465,55,303.79,244.17,1
466,25,473.04,252.17,1
467,91,153.14,133.71,0
468,30,71.09,194.37,0
469,28,255.45,254.72,0
470,22,414.99,117.42,0
471,67,226.21,204.9,0
472,64,283.65,213.63,0
473,87,114.99,226.34,0
474,74,464.06,278.64,1
475,68,180.35,353.52,1
476,21,165.93,274.44,0
477,60,352.0,52.51,0
478,65,88.76,498.89,1
479,33,130.39,162.99,0
480,57,377.78,397.99,1
481,84,12.91,418.22,0
482,26,300.98,191.38,0
483,81,356.55,279.35,1
484,80,245.63,83.25,0
485,40,414.4,46.0,0
486,80,375.16,237.16,1
487,31,467.33,65.81,0
488,26,101.73,496.55,1
489,37,405.57,482.02,1
490,51,254.85,417.64,1
491,70,440.5,203.43,1
492,33,198.14,235.53,0
493,63,131.88,149.56,0
494,51,211.71,262.31,0
495,60,48.3,423.57,0
496,74,360.73,120.58,0
497,28,254.52,475.75,1
498,86,70.4,477.87,1
499,52,24.05,74.53,0
500,32,494.58,77.1,1
501,84,209.01,435.92,1
502,51,45.89,14.89,0
503,42,459.56,459.05,1
504,60,260.46,397.87,1
505,76,275.83,316.3,1
506,56,257.66,256.59,0
507,45,77.49,288.93,0
508,49,297.41,346.45,1
509,60,407.41,13.72,0
510,48,292.36,272.59,1
511,46,364.18,161.89,0
512,33,212.97,492.31,1
513,25,176.7,264.01,0
514,45,463.59,32.06,0
515,56,104.58,133.58,0
516,62,445.02,208.98,1
517,63,363.11,424.77,1
518,54,475.41,21.04,0
519,44,285.9,274.27,1
520,48,168.82,61.21,0
521,48,398.65,173.85,1
522,61,135.85,161.39,0
523,60,65.34,321.69,0
524,27,105.32,424.42,0
525,71,201.61,271.45,0
526,93,104.14,192.09,0
527,66,48.59,82.01,0
528,21,200.86,147.31,0
529,26,181.68,380.35,0
530,69,105.73,33.92,0
531,32,26.41,433.38,0
532,45,156.2,144.39,0
533,94,178.32,478.37,1
534,83,376.68,11.41,0
535,64,117.5,67.26,0
536,60,338.76,303.94,1
537,33,81.24,340.58,0
538,70,398.53,161.73,1
539,40,235.27,488.1,1
540,27,493.09,407.75,1
541,60,497.02,319.39,1
542,45,482.24,484.84,1
543,47,201.72,92.52,0
544,43,171.16,146.0,0
545,67,477.01,358.74,1
546,54,147.09,62.39,0
547,44,407.72,457.19,1
548,59,400.18,341.5,1
549,25,220.91,264.04,0
550,94,86.95,393.65,0
551,37,253.79,173.26,0
552,28,322.04,342.52,1
553,85,203.6,112.38,0
554,88,400.1,338.95,1
555,50,405.65,64.31,0
556,36,362.84,398.33,1
557,55,174.81,187.75,0
558,77,60.11,15.2,0
559,24,208.92,472.18,1
560,89,268.93,120.12,0
561,67,32.86,440.45,0
562,32,45.54,378.38,0
563,27,359.05,247.51,1
564,75,269.24,481.34,1
565,63,170.63,118.99,0
566,86,225.47,435.06,1
567,71,243.5,216.13,0
568,77,287.36,40.49,0
569,33,238.6,362.91,1
570,40,209.08,62.17,0
571,60,228.39,273.88,0
572,83,176.42,497.87,1
573,75,209.16,348.42,1
574,64,24.45,265.88,0
575,59,337.88,122.24,0
576,41,105.27,380.07,0
577,47,282.56,128.63,0
578,61,475.87,137.49,1
579,55,372.34,147.37,0
580,80,411.06,425.81,1
581,22,219.24,326.22,0
582,34,286.86,36.41,0
583,72,498.09,385.66,1
584,91,61.88,20.08,0
585,48,480.72,394.14,1
586,83,346.35,367.34,1
587,55,125.4,86.57,0
588,94,167.19,379.75,1
589,78,414.17,437.1,1
590,31,317.36,298.29,1
591,48,372.15,437.05,1
592,78,221.96,54.55,0
593,80,397.07,462.72,1
594,84,384.84,425.05,1
595,33,452.35,241.81,1
596,58,34.96,420.55,0
597,23,256.64,68.86,0
598,55,184.92,40.48,0
599,91,290.13,409.17,1
600,23,472.93,405.98,1
601,72,244.55,137.68,0
602,22,320.71,483.83,1
603,94,18.14,252.58,0
604,52,103.34,413.55,0
605,85,265.77,193.97,0
606,20,271.18,465.22,1
607,34,230.83,353.69,1
608,60,466.77,413.4,1
609,72,212.09,257.76,0
610,68,348.0,433.86,1
611,78,111.35,211.48,0
612,77,283.11,378.09,1
613,26,369.99,359.68,1
614,59,285.07,404.04,1
615,42,362.17,38.94,0
616,85,251.97,185.79,0
617,65,194.46,204.13,0
618,29,341.97,288.0,1
619,75,233.87,63.87,0
620,93,310.47,303.9,1
621,79,422.91,242.43,1
622,55,446.92,308.84,1
623,91,130.55,316.18,0
624,33,438.68,398.64,1
625,57,151.91,262.32,0
626,59,140.36,332.22,0
627,30,473.47,215.86,1
628,80,267.61,202.74,0
629,77,127.55,481.96,1
630,30,170.13,114.4,0
631,24,349.5,428.93,1
632,72,361.46,152.79,0
633,38,385.32,226.43,1
634,24,471.77,380.44,1
635,64,451.55,334.85,1
636,72,220.75,304.0,0
637,22,198.95,180.93,0
638,48,22.69,62.49,0
639,23,389.4,203.53,1
640,92,415.98,422.47,1
641,29,175.86,50.23,0
642,53,278.76,117.94,0
643,37,58.86,133.37,0
644,53,360.57,40.9,0
645,53,241.07,235.94,0
646,66,336.02,99.43,0
647,72,406.77,163.0,1
648,62,225.17,306.59,0
649,43,304.99,183.3,0
650,59,407.6,324.47,1
651,50,328.17,225.4,1
652,42,409.31,416.4,1
653,92,229.97,341.22,1
654,61,99.99,268.5,0
655,28,448.47,282.55,1
656,80,171.33,376.43,1
657,92,196.55,56.8,0
658,24,244.77,121.15,0
659,67,146.26,71.2,0
660,22,300.4,490.85,1
661,85,194.13,494.88,1
662,86,302.53,242.29,1
663,87,67.03,38.59,0
664,72,209.55,473.77,1
665,34,495.19,101.69,1
666,92,175.67,437.32,1
667,32,268.41,472.22,1
668,50,212.18,387.49,1
669,85,17.57,57.86,0
670,26,475.6,174.24,1
671,61,239.64,402.15,1
672,21,195.88,113.26,0
673,87,178.91,161.51,0
674,82,173.3,344.04,1
675,44,168.69,412.92,1
676,32,447.39,478.6,1
677,53,226.93,433.86,1
678,43,330.75,469.73,1
679,94,84.05,486.89,1
680,57,376.37,214.2,1
681,60,499.49,268.21,1
682,59,286.42,292.23,1
683,21,216.3,344.42,0
684,34,119.24,285.56,0
685,91,169.87,358.78,1
686,53,387.78,90.11,0
687,31,452.92,202.22,1
688,85,164.95,349.06,1
689,83,196.03,251.83,0
690,57,268.96,159.43,0
691,30,290.44,436.34,1
692,33,47.48,140.59,0
693,94,18.97,179.91,0
694,39,404.54,328.22,1
695,43,13.13,234.32,0
696,58,191.99,321.53,0
697,76,281.64,484.26,1
698,48,186.42,217.19,0
699,50,452.52,402.74,1
700,85,317.54,274.27,1
701,74,456.23,445.64,1
702,62,329.98,490.41,1
703,90,70.21,315.07,0
704,31,265.77,376.62,1
705,37,317.4,111.86,0
706,45,258.8,129.21,0
707,37,326.35,77.16,0
708,79,397.61,297.39,1
709,92,276.67,406.83,1
710,35,108.44,186.81,0
711,88,463.49,54.74,1
712,81,427.29,113.04,1
713,71,272.07,17.4,0
714,47,434.63,56.14,0
715,92,476.62,59.95,1
716,66,182.81,148.61,0
717,59,127.74,122.96,0
718,84,175.33,341.77,1
719,70,474.29,303.6,1
720,53,494.56,249.77,1
721,21,401.11,54.46,0
722,77,177.44,426.13,1
723,45,459.28,116.52,1
724,72,468.95,494.16,1
725,52,271.52,494.23,1
726,73,383.46,308.08,1
727,30,239.41,490.24,1
728,87,241.59,113.91,0
729,47,75.18,18.73,0
730,43,453.85,438.91,1
731,35,39.6,468.29,0
732,25,251.8,476.27,1
733,41,447.49,80.65,0
734,39,248.57,157.68,0
735,69,48.59,129.05,0
736,37,171.32,167.68,0
737,82,83.18,299.78,0
738,23,94.09,384.56,0
739,51,246.59,240.22,0
740,94,78.18,383.73,0
741,27,36.15,302.43,0
742,43,128.93,205.86,0
743,48,204.84,94.53,0
744,43,264.96,288.52,0
745,74,106.72,57.08,0
746,39,158.04,275.61,0
747,47,197.99,405.19,1
748,87,10.8,187.33,0
749,75,465.21,104.23,1
750,91,248.89,71.09,0
751,91,417.52,274.41,1
752,81,106.59,300.88,0
753,44,474.61,111.56,1
754,53,380.6,218.01,1
755,29,125.29,324.13,0
756,59,292.24,91.06,0
757,94,410.83,207.76,1
758,60,88.22,300.24,0
759,45,471.34,186.42,1
760,59,295.78,379.32,1
761,20,494.61,54.98,0
762,71,51.58,335.99,0
763,55,343.11,108.85,0
764,50,294.58,334.71,1
765,71,312.02,363.1,1
766,29,444.29,95.72,0
767,68,341.58,95.36,0
768,44,284.4,27.69,0
769,81,495.68,407.88,1
770,68,108.0,439.5,1
771,72,169.42,447.81,1
772,21,57.59,226.96,0
773,58,213.11,495.4,1
774,41,376.0,412.12,1
775,77,485.62,189.81,1
776,74,181.11,142.6,0
777,48,129.44,461.37,1
778,80,324.23,308.63,1
779,80,129.94,196.07,0
780,27,164.19,491.0,1
781,82,392.73,187.25,1
782,64,266.5,359.24,1
783,94,498.46,262.52,1
784,56,33.43,474.39,0
785,54,452.64,285.57,1
786,58,440.29,108.46,1
787,52,198.38,85.56,0
788,89,43.52,76.75,0
789,28,315.7,14.13,0
790,61,469.99,244.02,1
791,82,100.81,460.8,1
792,33,74.75,102.44,0
793,56,389.43,191.29,1
794,59,310.04,296.8,1
795,44,462.1,384.94,1
796,37,163.71,390.64,0
797,66,483.74,56.71,1
798,28,191.11,460.95,1
799,61,287.51,280.17,1
800,66,205.77,151.35,0
801,82,139.55,424.74,1
802,36,98.43,115.28,0
803,72,58.56,191.58,0
804,64,255.6,261.19,0
805,87,347.39,385.98,1
806,72,197.74,224.19,0
807,37,438.04,334.75,1
808,80,401.76,364.88,1
809,76,411.84,277.65,1
810,41,360.32,344.72,1
811,70,462.41,36.76,0
812,37,434.94,133.43,1
813,82,207.11,434.9,1
814,54,220.17,402.98,1
815,74,312.35,116.04,0
816,70,351.2,289.29,1
817,54,261.01,43.51,0
818,37,162.33,153.37,0
819,23,220.6,454.79,1
820,64,27.29,187.06,0
821,36,184.49,15.69,0
822,76,78.79,320.17,0
823,40,169.95,410.67,1
824,57,425.19,47.47,0
825,77,295.99,418.87,1
826,86,81.95,147.04,0
827,83,119.63,184.42,0
828,20,178.41,358.97,0
829,50,440.29,273.91,1
830,38,319.87,28.24,0
831,25,21.49,160.43,0
832,41,163.27,195.97,0
833,36,278.07,428.65,1
834,53,363.51,197.45,1
835,23,412.12,279.65,1
836,55,245.92,319.56,1
837,41,197.11,32.11,0
838,76,281.26,463.39,1
839,81,121.34,418.03,1
840,43,299.92,213.53,0
841,74,430.81,33.85,0
842,62,12.58,75.21,0
843,54,292.65,48.23,0
844,71,95.58,188.33,0
845,21,335.35,243.11,1
846,52,30.93,335.03,0
847,49,347.39,306.27,1
848,81,125.09,47.86,0
849,66,445.83,15.29,0
850,84,496.73,191.53,1
851,22,373.79,416.92,1
852,94,256.57,202.66,0
853,68,274.27,395.8,1
854,25,349.16,73.3,0
855,59,436.34,433.57,1
856,46,150.09,284.99,0
857,86,422.37,342.3,1
858,79,38.67,18.54,0
859,41,258.32,65.7,0
860,21,194.27,252.17,0
861,77,497.26,401.37,1
862,72,415.8,169.6,1
863,68,203.31,199.96,0
864,88,177.35,237.14,0
865,88,244.87,392.91,1
866,76,80.62,198.38,0
867,63,470.05,75.93,1
868,68,286.21,144.51,0
869,28,313.45,206.44,0
870,59,448.88,164.24,1
871,51,349.38,379.88,1
872,77,320.61,34.76,0
873,52,82.7,327.39,0
874,89,307.22,115.26,0
875,32,106.52,484.61,1
876,84,496.21,285.99,1
877,34,169.88,414.14,1
878,78,30.74,243.74,0
879,36,160.94,345.48,0
880,92,454.96,316.02,1
881,39,419.37,438.95,1
882,39,365.26,26.23,0
883,25,415.95,340.57,1
884,22,290.52,352.28,1
885,36,496.41,424.66,1
886,65,377.27,388.49,1
887,41,285.22,130.17,0
888,85,315.98,437.15,1
889,20,430.04,220.89,1
890,46,213.89,322.3,0
891,35,386.34,372.88,1
892,75,214.94,285.3,0
893,87,178.04,492.99,1
894,23,83.33,255.17,0
895,50,111.38,272.88,0
896,54,455.32,334.33,1
897,88,244.66,439.44,1
898,56,326.86,297.3,1
899,28,245.24,61.37,0
900,84,11.19,161.81,0
901,84,162.67,17.81,0
902,55,93.12,480.85,1
903,54,144.91,171.46,0
904,24,497.43,72.32,0
905,23,12.98,424.62,0
906,65,189.28,157.52,0
907,33,378.87,497.36,1
908,81,457.17,486.98,1
909,90,150.44,477.26,1
910,29,468.09,114.9,1
911,92,339.2,446.0,1
912,24,125.57,19.32,0
913,51,62.18,441.92,0
914,71,306.11,193.9,0
915,30,51.22,95.6,0
916,63,75.41,308.58,0
917,38,105.82,74.44,0
918,57,129.93,320.08,0
919,73,84.06,350.58,0
920,29,216.64,392.6,1
921,81,412.27,111.9,1
922,27,410.38,198.44,1
923,21,417.98,401.69,1
924,48,268.26,460.93,1
925,47,140.39,107.62,0
926,72,26.56,155.94,0
927,92,185.1,165.96,0
928,75,426.67,109.28,1
929,55,286.22,140.36,0
930,40,366.9,57.97,0
931,32,335.24,24.8,0
932,67,214.12,319.31,1
933,88,367.13,320.08,1
934,86,298.33,476.31,1
935,80,15.61,443.04,0
936,80,245.62,201.06,0
937,70,122.42,279.67,0
938,39,432.85,103.26,0
939,65,496.57,199.89,1
940,40,321.04,414.56,1
941,56,497.21,237.28,1
942,77,183.51,114.07,0
943,35,153.87,97.25,0
944,42,218.39,52.56,0
945,82,116.06,16.28,0
946,47,69.78,291.71,0
947,92,474.5,47.8,1
948,43,30.16,328.55,0
949,64,84.62,54.25,0
950,75,305.14,265.92,1
951,80,482.05,452.16,1
952,47,91.64,60.48,0
953,41,447.61,437.46,1
954,40,96.38,221.94,0
955,84,412.29,360.32,1
956,30,262.93,246.26,0
957,36,278.43,155.16,0
958,46,331.76,262.03,1
959,39,411.53,376.65,1
960,44,183.14,473.23,1
961,44,102.63,125.59,0
962,30,348.26,59.95,0
963,94,309.97,230.05,1
964,75,394.65,402.91,1
965,38,321.73,462.59,1
966,60,485.61,428.06,1
967,24,142.41,335.45,0
968,48,131.28,155.98,0
969,46,115.14,305.11,0
970,85,37.48,325.83,0
971,66,205.11,453.97,1
972,91,151.99,250.09,0
973,38,141.15,384.2,0
974,42,141.61,307.04,0
975,77,51.13,114.64,0
976,66,419.48,352.68,1
977,63,90.54,294.62,0
978,41,72.66,229.43,0
979,78,287.25,317.71,1
980,82,408.06,225.74,1
981,90,153.64,312.81,0
982,49,88.43,333.43,0
983,47,294.78,193.04,0
984,33,332.28,281.85,1
985,44,94.63,451.51,0
986,34,286.88,486.18,1
987,37,127.7,445.16,1
988,57,375.29,93.16,0
989,55,410.15,165.05,1
990,67,87.93,272.28,0
991,58,265.34,178.3,0
992,22,171.45,98.84,0
993,36,218.21,277.61,0
994,75,477.12,307.18,1
995,25,420.18,85.05,0
996,51,366.33,35.86,0
